Rank,Host/device,Type,Operation,#Occurrences,Total time (us),Avg. time (us),Total self-time (us),Avg. self-time (us),Total self-time on Device (%),Cumulative total-self time on Device (%),Total self-time on Host (%),Cumulative total-self time on Host (%)
30,Host,Dataset,Iterator::Model::Shard,786,34450.193,43.829762086513995,13110.685,16.680260814249362,0.0,0.0,0.00012647408021803288,0.9974497696945347
31,Host,Softmax,sequential/FINAL_DENSE/Softmax,785,13078.161,16.66007770700637,13078.161,16.66007770700637,0.0,0.0,0.00012616033284442035,0.9975759300273791
32,Host,GatherV2,GatherV2_1,785,13039.335,16.610617834394905,13039.335,16.610617834394905,0.0,0.0,0.00012578579233501558,0.9977017158197141
33,Host,ResourceApplyGradientDescent,SGD/SGD/update_1/update_0/ResourceApplyGradientDescent,785,12846.575,16.365063694267516,12846.575,16.365063694267516,0.0,0.0,0.00012392630568707706,0.9978256421254011
34,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch,2356,30826.385,13.08420415959253,12358.16,5.2453989813242785,0.0,0.0,0.00011921474119676319,0.997944856866598
35,Host,Dataset,Iterator::Model::Shard::Prefetch::Rebatch::Map::ParallelMapV2,786,11553.898,14.699615776081425,11553.898,14.699615776081425,0.0,0.0,0.00011145631387551218,0.9980563131804735
36,Host,MakeIterator,MakeIterator,1,9625.066,9625.066,9625.066,9625.066,0.0,0.0,9.28495627335918e-05,0.9981491627432071
37,Host,StridedSlice,strided_slice,785,9253.744,11.788208917197453,9253.744,11.788208917197453,0.0,0.0,8.926755245611808e-05,0.9982384302956632
38,Host,ResourceApplyGradientDescent,SGD/SGD/update_3/update_0/ResourceApplyGradientDescent,785,8523.508,10.857971974522293,8523.508,10.857971974522293,0.0,0.0,8.222322743098816e-05,0.9983206535230942
39,Host,ArgMax,ArgMax,785,8292.642,10.56387515923567,8292.642,10.56387515923567,0.0,0.0,7.999614585564588e-05,0.9984006496689498
40,Host,Sum,categorical_crossentropy/weighted_loss/Sum,785,8033.485,10.233738853503183,8033.485,10.233738853503183,0.0,0.0,7.749615114087203e-05,0.9984781458200906
